Date;Player 0;Player 1;Chance Pl0;Chance Pl1;Value on Bet 0;Value on Bet 1;Bet on Player:;Stake;Odds;Won;Profit;;;
22/07/2013;Harrison R,;Matosevic M,;0,547715346;0,452284654;-0,158469945;0,196363636;1;1;2,58;NO;-1;;;
23/07/2013;Kudla D,;Williams R,;0,622465512;0,377534488;-0,031055901;0,070175439;1;1;2,54;YES;1,54;;;
23/07/2013;Berankis R,;Zverev M,;0,610697395;0,389302605;0,052023121;-0,042801556;0;1;1,64;YES;0,64;;;
23/07/2013;King K,;Lu Y,H,;0,302374908;0,697625092;0,43707483;-0,146853147;0;1;4,87;NO;-1;;;
23/07/2013;Hewitt L,;Roger-Vasselin E,;0,837868134;0,162131866;0,156028369;-0,43273906;0;1;1,36;YES;0,36;;;
23/07/2013;Ram R,;Donskoy E,;0,323070217;0,676929783;-0,270967742;0,177777778;1;1;1,69;YES;0,69;;;
23/07/2013;Giraldo S,;Sock J,;0,299345849;0,700654151;-0,251497006;0,143712575;1;1;1,6;NO;-1;;;
23/07/2013;Lacko L,;Istomin D,;0,391614658;0,608385342;0,072727273;-0,042682927;0;1;2,49;NO;-1;;;
24/07/2013;Ebden M,;Karlovic I,;0,291036811;0,708963189;-0,200581395;0,170588235;1;1;1,61;NO;-1;;;
24/07/2013;Falla A,;Harrison C,;0,680045962;0,319954038;-0,115646259;0,277136259;1;1;3,68;YES;2,68;;;
24/07/2013;Blake J,;Smyczek T,;0,848397591;0,151602409;0,362162162;-0,659090909;0;1;1,75;YES;0,75;;;
25/07/2013;Fish M,;Russell M,;0,769290973;0,230709027;0,281767956;-0,466512702;0;1;1,72;NO;-1;;;
24/07/2013;Hewitt L,;Williams R,;0,938705798;0,061294202;0,195488722;-0,761496015;0;1;1,29;YES;0,29;;;
24/07/2013;Berankis R,;Dodig I,;0,341402305;0,658597695;0,197260274;-0,072368421;0;1;3,03;NO;-1;;;
25/07/2013;Harrison R,;Sijsling I,;0,658674528;0,341325472;0,220512821;-0,266211604;0;1;1,85;YES;0,85;;;
25/07/2013;Lu Y,H,;Istomin D,;0,439147155;0,560852845;0,123076923;0,016574586;0;1;2,17;NO;-1;;;
25/07/2013;Lu Y,H,;Istomin D,;0,439147155;0,560852845;0,123076923;0,016574586;1;1;1,66;YES;0,66;;;
25/07/2013;Blake J,;Donskoy E,;0,806621027;0,193378973;0,322404372;-0,526112186;0;1;1,68;YES;0,68;;;
25/07/2013;Russell M,;Giraldo S,;0,423352983;0,576647017;0,092307692;0;0;1;2,21;NO;-1;;;
26/07/2013;Isner J,;Harrison C,;0,955237434;0,044762566;0,07079646;-0,615040286;0;1;1,09;YES;0,09;;;
26/07/2013;Ebden M,;Anderson K,;0,128871073;0,871128927;-0,329896907;0,08;1;1;1,22;YES;0,22;;;
26/07/2013;Hewitt L,;Dodig I,;0,764670856;0,235329144;0,449579832;-0,588235294;0;1;2,13;YES;1,13;;;
26/07/2013;Blake J,;Isner J,;0,45188964;0,54811036;0,33030303;-0,21978022;0;1;2,97;NO;-1;;;
27/07/2013;Harrison R,;Giraldo S,;0,55849688;0,44150312;-0,044692737;0,103174603;1;1;2,21;NO;-1;;;
27/07/2013;Istomin D,;Anderson K,;0,265484558;0,734515442;-0,071618037;0,028571429;1;1;1,35;YES;0,35;;;
27/07/2013;Isner J,;Hewitt L,;0,441826541;0,558173459;-0,14159292;0,163551402;1;1;2,04;NO;-1;;;
28/07/2013;Harrison R,;Anderson K,;0,24818437;0,75181563;-0,131513648;0,05;1;1;1,35;YES;0,35;;;
28/07/2013;Isner J,;Anderson K,;0,500977285;0,499022715;-0,005;0,047619048;1;1;1,96;NO;-1;;;
22/07/2013;Stakhovsky S,;Kuznetsov An,;0,401178064;0,598821936;-0,036144578;0,072222222;1;1;1,68;YES;0,68;;;
22/07/2013;Granollers M,;Rosol L,;0,448892461;0,551107539;-0,30044843;0,386440678;1;1;2,7;NO;-1;;;
22/07/2013;Mathieu P,H,;Youzhny M,;0,390740442;0,609259558;0,257971014;-0,12804878;0;1;3;NO;-1;;;
23/07/2013;De Schepper K,;Gimeno-Traver D,;0,267561347;0,732438653;-0,213903743;0,086666667;1;1;1,46;YES;0,46;;;
23/07/2013;Bautista R,;Laaksonen H,;0,838958253;0,161041747;0,084615385;-0,259259259;0;1;1,26;YES;0,26;;;
23/07/2013;Crivoi V,;Andujar P,;0,177585923;0,822414077;-0,18294849;0,089552239;1;1;1,3;YES;0,3;;;
23/07/2013;Garcia-Lopez G,;Ungur A,;0,845848347;0,154151653;0,180555556;-0,429892142;0;1;1,36;YES;0,36;;;
23/07/2013;Bellucci T,;Delbonis F,;0,533312787;0,466687213;-0,010638298;0,069565217;1;1;2,13;YES;1,13;;;
23/07/2013;Hanescu V,;Brown D,;0,61241965;0,38758035;-0,110429448;0,154098361;1;1;2,81;NO;-1;;;
23/07/2013;Souza J,;Haase R,;0,264366223;0,735633777;-0,060846561;0,055555556;1;1;1,39;YES;0,39;;;
23/07/2013;Brands D,;Chiudinelli M,;0,645548084;0,354451916;-0,161290323;0,406315789;1;1;3,99;NO;-1;;;
24/07/2013;Andujar P,;Youzhny M,;0,407249895;0,592750105;0,127659574;-0,023668639;0;1;2,37;NO;-1;;;
24/07/2013;Monaco J,;Garcia-Lopez G,;0,710746345;0,289253655;-0,042553191;0,156097561;1;1;3,31;NO;-1;;;
24/07/2013;Kuznetsov An,;Lopez F,;0,389902397;0,610097603;0,2;-0,103658537;0;1;2,9;NO;-1;;;
24/07/2013;Wawrinka S,;Gimeno-Traver D,;0,846020234;0,153979766;0;0,001538462;1;1;5,33;NO;-1;;;
25/07/2013;Delbonis F,;Granollers M,;0,591443218;0,408556782;0,110526316;-0,040816327;0;1;1,73;NO;-1;;;
25/07/2013;Hanescu V,;Bautista R,;0,253916691;0,746083309;-0,467005076;0,298429319;1;1;1,78;NO;-1;;;
25/07/2013;Tipsarevic J,;Haase R,;0,607339961;0,392660039;0,117647059;-0,058823529;0;1;1,65;NO;-1;;;
25/07/2013;Brands D,;Federer R,;0,093467473;0,906532527;-0,23364486;0,026548673;1;1;1,1;NO;-1;;;
26/07/2013;Monaco J,;Youzhny M,;0,61309045;0,38690955;-0,061349693;0,154098361;1;1;2,7;YES;1,7;;;
26/07/2013;Hanescu V,;Brands D,;0,73031624;0,26968376;0,347619048;-0,471698113;0;1;1,97;YES;0,97;;;
26/07/2013;Granollers M,;Haase R,;0,489438276;0,510561724;-0,166666667;0,2;1;1;2,27;YES;1,27;;;
26/07/2013;Lopez F,;Wawrinka S,;0,250787998;0,749212002;0,113333333;0,014814815;0;1;3,53;YES;2,53;;;
26/07/2013;Lopez F,;Wawrinka S,;0,250787998;0,749212002;0,113333333;0,014814815;1;1;1,29;NO;-1;;;
27/07/2013;Hanescu V,;Youzhny M,;0,380639779;0,619360221;-0,030418251;0,035928144;1;1;1,55;YES;0,55;;;
27/07/2013;Haase R,;Lopez F,;0,39657614;0,60342386;-0,047619048;0,062146893;1;1;1,66;NO;-1;;;
28/07/2013;Haase R,;Youzhny M,;0,352435424;0,647564576;0,083870968;-0,025974026;0;1;2,79;NO;-1;;;
22/07/2013;Mayer L,;Ramos A,;0,472223033;0,527776967;0,402816901;-0,259259259;0;1;3,2;YES;2,2;;;
22/07/2013;Tursunov D,;De Bakker T,;0,500396131;0,499603869;0,056603774;-0,04;0;1;2,02;NO;-1;;;
23/07/2013;Haider-Maurer A,;Vesely J,;0,368209601;0,631790399;-0,033088235;0,042424242;1;1;1,55;NO;-1;;;
23/07/2013;Lajovic D,;Montanes A,;0,267594321;0,732405679;-0,264705882;0,18452381;1;1;1,55;YES;0,55;;;
23/07/2013;Bedene A,;Westerhof B,;0,953152813;0,046847187;0,125;-0,555035129;0;1;1,14;YES;0,14;;;
23/07/2013;Hajek J,;Robredo T,;0,127071221;0,872928779;-0,542566709;0,166666667;1;1;1,32;YES;0,32;;;
23/07/2013;Troicki V,;Veic A,;0,7259256;0,2740744;-0,086956522;0,255102041;1;1;4,21;NO;-1;;;
23/07/2013;Lorenzi P,;Klizan M,;0,219965191;0,780034809;-0,340659341;0,146666667;1;1;1,45;YES;0,45;;;
23/07/2013;Kavcic B,;Mayer F,;0,290426933;0,709573067;0,017142857;0,020833333;0;1;3,09;YES;2,09;;;
23/07/2013;Kavcic B,;Mayer F,;0,290426933;0,709573067;0,017142857;0,020833333;1;1;1,36;NO;-1;;;
23/07/2013;Topic J,;Berlocq C,;0,048306732;0,951693268;-0,347826087;0,009433962;1;1;1,04;YES;0,04;;;
23/07/2013;Monfils G,;Pavic M,;0,907540477;0,092459523;-0,018181818;0,016363636;1;1;8,94;NO;-1;;;
23/07/2013;Coric B,;Zeballos H,;0,626911147;0,373088853;0,703703704;-0,548507463;0;1;4,62;NO;-1;;;
24/07/2013;Klizan M,;Mayer L,;0,590300126;0,409699874;-0,094674556;0,15862069;1;1;2,66;NO;-1;;;
24/07/2013;De Bakker T,;Fognini F,;0,249918876;0,750081124;-0,09;0,05;1;1;1,32;YES;0,32;;;
24/07/2013;Monfils G,;Kavcic B,;0,866677969;0,133322031;0,206896552;-0,54;0;1;1,37;YES;0,37;;;
24/07/2013;Gasquet R,;Montanes A,;0,749600185;0,250399815;-0,07518797;0,274545455;1;1;4,78;YES;3,78;;;
25/07/2013;Zeballos H,;Berlocq C,;0,361422194;0,638577806;0,37752809;-0,178343949;0;1;3,93;YES;2,93;;;
25/07/2013;Haider-Maurer A,;Seppi A,;0,199900954;0,800099046;-0,39;0,149659864;1;1;1,42;YES;0,42;;;
25/07/2013;Robredo T,;Troicki V,;0,693454634;0,306545366;0,1;-0,156441718;0;1;1,5;YES;0,5;;;
25/07/2013;Dolgopolov O,;Bedene A,;0,586922327;0,413077673;-0,064705882;0,171232877;1;1;2,59;YES;1,59;;;
26/07/2013;Fognini F,;Klizan M,;0,621995804;0,378004196;-0,111801242;0,242857143;1;1;3,03;NO;-1;;;
26/07/2013;Zeballos H,;Seppi A,;0,312165922;0,687834078;0,03030303;-0,006896552;0;1;2,99;NO;-1;;;
26/07/2013;Monfils G,;Montanes A,;0,659326045;0,340673955;0,078787879;-0,085034014;0;1;1,56;YES;0,56;;;
26/07/2013;Bedene A,;Robredo T,;0,281627071;0,718372929;-0,084507042;0,060810811;1;1;1,38;YES;0,38;;;
27/07/2013;Fognini F,;Monfils G,;0,525298545;0,474701455;-0,089473684;0,218518519;1;1;2,47;NO;-1;;;
27/07/2013;Seppi A,;Robredo T,;0,292079758;0,707920242;-0,093567251;0,113207547;1;1;1,46;YES;0,46;;;
28/07/2013;Robredo T,;Fognini F,;0,490358025;0,509641975;0,230188679;-0,168367347;0;1;2,43;YES;1,43;;;
29/07/2013;De Schepper K,;Mayer L,;0,170969656;0,829030344;-0,393162393;0,159722222;1;1;1,32;YES;0,32;;;
29/07/2013;Granollers M,;Pavic M,;0,924393947;0,075606053;0,044247788;-0,287226002;0;1;1,08;YES;0,08;;;
29/07/2013;Ungur A,;Montanes A,;0,180967544;0,819032456;-0,276672694;0,14084507;1;1;1,31;YES;0,31;;;
29/07/2013;Zeballos H,;Fischer M,;0,905488736;0,094511264;0,592592593;-0,844045369;0;1;2,44;YES;1,44;;;
29/07/2013;Veic A,;Gimeno-Traver D,;0,418424293;0,581575707;0,203333333;-0,139534884;0;1;2,76;NO;-1;;;
29/07/2013;Thiem D,;Kuznetsov An,;0,790716736;0,209283264;0,7;-0,721757322;0;1;3,55;YES;2,55;;;
30/07/2013;Setkic A,;Hajek J,;0,133290605;0,866709395;0,160134378;0,017094017;0;1;5,98;NO;-1;;;
30/07/2013;Setkic A,;Hajek J,;0,133290605;0,866709395;0,160134378;0,017094017;1;1;1,12;YES;0,12;;;
30/07/2013;Hanescu V,;Bedene A,;0,623564965;0,376435035;0,120879121;-0,078947368;0;1;1,67;YES;0,67;;;
30/07/2013;Berlocq C,;Brands D,;0,656605455;0,343394545;0,136363636;-0,140893471;0;1;1,62;NO;-1;;;
30/07/2013;Haase R,;Rufin G,;0,667533485;0,332466515;0,044585987;-0,019933555;0;1;1,45;YES;0,45;;;
30/07/2013;Novak D,;Haider-Maurer A,;0,161092022;0,838907978;-0,114331723;0,016528926;1;1;1,16;YES;0,16;;;
30/07/2013;Garcia-Lopez G,;Bellucci T,;0,471624935;0,528375065;0,018518519;0,005263158;0;1;2,03;YES;1,03;;;
30/07/2013;Garcia-Lopez G,;Bellucci T,;0,471624935;0,528375065;0,018518519;0,005263158;1;1;1,75;NO;-1;;;
30/07/2013;Kohlschreiber P,;Mayer L,;0,592688704;0,407311296;-0,171597633;0,297142857;1;1;3,24;YES;2,24;;;
30/07/2013;Granollers M,;Zeballos H,;0,581818551;0,418181449;-0,226744186;0,417073171;1;1;3,61;NO;-1;;;
31/07/2013;Hajek J,;Gimeno-Traver D,;0,421380246;0,578619754;-0,185654008;0,220720721;1;1;1,93;YES;0,93;;;
31/07/2013;Monaco J,;Haider-Maurer A,;0,850429618;0,149570382;0,056;-0,284005979;0;1;1,21;YES;0,21;;;
31/07/2013;Hanescu V,;Montanes A,;0,507229038;0,492770962;-0,030456853;0,037914692;1;1;2,02;YES;1,02;;;
31/07/2013;Haase R,;Brands D,;0,678642422;0,321357578;0,192307692;-0,24437299;0;1;1,71;YES;0,71;;;
31/07/2013;Melzer J,;Thiem D,;0,251732996;0,748267004;-0,629722922;0,587692308;1;1;2,91;YES;1,91;;;
31/07/2013;Verdasco F,;Garcia-Lopez G,;0,722191407;0,277808593;0,014285714;0,052631579;0;1;1,33;YES;0,33;;;
31/07/2013;Verdasco F,;Garcia-Lopez G,;0,722191407;0,277808593;0,014285714;0,052631579;1;1;3,24;NO;-1;;;
01/08/2013;Gimeno-Traver D,;Monaco J,;0,21301126;0,78698874;-0,189765458;0,079710145;1;1;1,33;YES;0,33;;;
01/08/2013;Haase R,;Verdasco F,;0,284789251;0,715210749;-0,242165242;0,161676647;1;1;1,59;NO;-1;;;
01/08/2013;Mayer L,;Granollers M,;0,545553779;0,454446221;0,273809524;-0,227272727;0;1;2,24;NO;-1;;;
01/08/2013;Montanes A,;Thiem D,;0,365380553;0,634619447;-0,50729927;0,58961039;1;1;3,47;NO;-1;;;
02/08/2013;Haase R,;Granollers M,;0,529226273;0,470773727;0,073529412;0,027522936;0;1;1,85;NO;-1;;;
02/08/2013;Haase R,;Granollers M,;0,529226273;0,470773727;0,073529412;0,027522936;1;1;1,91;YES;0,91;;;
02/08/2013;Monaco J,;Montanes A,;0,678580927;0,321419073;-0,006802721;0,147945205;1;1;3,03;NO;-1;;;
03/08/2013;Monaco J,;Granollers M,;0,698735535;0,301264465;0,077419355;-0,126506024;0;1;1,49;NO;-1;;;
29/07/2013;Devvarman S,;Williams R,;0,753517013;0,246482987;0,179012346;-0,298029557;0;1;1,48;YES;0,48;;;
29/07/2013;Johnson S,;Stepanek R,;0,362554055;0,637445945;0,014285714;-0,025477707;0;1;2,58;NO;-1;;;
29/07/2013;Groth S,;Kudla D,;0,671612074;0,328387926;0,458181818;-0,495081967;0;1;2,57;YES;1,57;;;
29/07/2013;Lu Y,H,;Goffin D,;0,223026361;0,776973639;-0,591517857;0,4;1;1;2,02;YES;1,02;;;
29/07/2013;Istomin D,;Giraldo S,;0,521152413;0,478847587;-0,15625;0,208333333;1;1;2,36;NO;-1;;;
29/07/2013;Ebden M,;Fish M,;0,206212425;0,793787575;-0,350515464;0,148648649;1;1;1,42;YES;0,42;;;
30/07/2013;Malisse X,;Ram R,;0,796948861;0,203051139;0,149659864;-0,37195122;0;1;1,43;YES;0,43;;;
30/07/2013;Falla A,;Lacko L,;0,486870946;0,513129054;-0,107317073;0,113636364;1;1;2,04;YES;1,04;;;
30/07/2013;Matosevic M,;Blake J,;0,214076157;0,785923843;-0,353319058;0,136054422;1;1;1,41;NO;-1;;;
30/07/2013;Berankis R,;Kamke T,;0,463086462;0,536913538;-0,115740741;0,114285714;1;1;1,99;YES;0,99;;;
30/07/2013;Kuznetsov Al,;Bogomolov A,;0,252263651;0,747736349;-0,522727273;0,36492891;1;1;1,99;NO;-1;;;
30/07/2013;Sijsling I,;Sock J,;0,190919602;0,809080398;-0,618320611;0,38;1;1;1,87;YES;0,87;;;
30/07/2013;Harrison R,;Hewitt L,;0,185662753;0,814337247;-0,489795918;0,226415094;1;1;1,52;NO;-1;;;
31/07/2013;Levine J,;Tursunov D,;0,20698767;0,79301233;-0,434782609;0,226993865;1;1;1,5;YES;0,5;;;
31/07/2013;Smyczek T,;Zemlja G,;0,26521483;0,73478517;-0,368700265;0,227272727;1;1;1,66;NO;-1;;;
31/07/2013;Sugita Y,;Duckworth J,;0,410640976;0,589359024;0,061538462;-0,047058824;0;1;2,39;NO;-1;;;
30/07/2013;Devvarman S,;Dolgopolov O,;0,283579925;0,716420075;-0,220963173;0,108280255;1;1;1,49;NO;-1;;;
30/07/2013;Goffin D,;Tomic B,;0,583236093;0,416763907;0,342307692;-0,291666667;0;1;2,32;NO;-1;;;
31/07/2013;Dimitrov G,;Malisse X,;0,702257381;0,297742619;0,020689655;-0,032738095;0;1;1,38;YES;0,38;;;
31/07/2013;Istomin D,;Querrey S,;0,306581351;0,693418649;-0,309815951;0,191011236;1;1;1,67;YES;0,67;;;
31/07/2013;Matosevic M,;Davydenko N,;0,240067517;0,759932483;-0,450839329;0,262569832;1;1;1,69;NO;-1;;;
31/07/2013;Groth S,;Raonic M,;0,127060792;0,872939208;-0,110546379;0,017094017;1;1;1,12;YES;0,12;;;
31/07/2013;Baghdatis M,;Lacko L,;0,739439214;0,260560786;0,293193717;-0,390625;0;1;1,69;YES;0,69;;;
31/07/2013;Kamke T,;Dodig I,;0,250485884;0,749514116;-0,180451128;0,089041096;1;1;1,41;YES;0,41;;;
31/07/2013;Isner J,;Kuznetsov Al,;0,941963237;0,058036763;0,123966942;-0,663377829;0;1;1,16;YES;0,16;;;
31/07/2013;Llodra M,;Stepanek R,;0,400285512;0,599714488;0,367088608;-0,143712575;0;1;3,4;NO;-1;;;
31/07/2013;Fish M,;Benneteau J,;0,531645828;0,468354172;-0,042553191;0,018348624;1;1;2,05;NO;-1;;;
31/07/2013;Simon G,;Tursunov D,;0,678127781;0,321872219;0,098159509;-0,083601286;0;1;1,51;NO;-1;;;
01/08/2013;Del Potro J,M,;Harrison R,;0,893225789;0,106774211;0,042735043;-0,348986126;0;1;1,15;YES;0,15;;;
01/08/2013;Duckworth J,;Anderson K,;0,116033344;0,883966656;-0,361948956;0,081300813;1;1;1,17;YES;0,17;;;
01/08/2013;Nishikori K,;Sock J,;0,654100488;0,345899512;-0,111111111;0,239473684;1;1;3,41;NO;-1;;;
01/08/2013;Smyczek T,;Haas T,;0,124485389;0,875514611;-0,252801993;0,06557377;1;1;1,17;YES;0,17;;;
01/08/2013;Tursunov D,;Stepanek R,;0,501500305;0,498499695;0,318493151;-0,154228856;0;1;2,53;YES;1,53;;;
01/08/2013;Raonic M,;Matosevic M,;0,855368691;0,144631309;0,078740157;-0,337192475;0;1;1,22;NO;-1;;;
01/08/2013;Anderson K,;Fish M,;0,630733771;0,369266229;0,086206897;-0,125461255;0;1;1,63;YES;0,63;;;
01/08/2013;Devvarman S,;Isner J,;0,132057229;0,867942771;-0,445178336;0,1015625;1;1;1,24;YES;0,24;;;
02/08/2013;Dimitrov G,;Querrey S,;0,620194811;0,379805189;0,041666667;-0,057034221;0;1;1,6;YES;0,6;;;
02/08/2013;Nishikori K,;Baghdatis M,;0,73156131;0,26843869;0,061643836;-0,08847185;0;1;1,38;NO;-1;;;
02/08/2013;Del Potro J,M,;Tomic B,;0,843537393;0,156462607;0,048;-0,17057903;0;1;1,21;YES;0,21;;;
02/08/2013;Dodig I,;Haas T,;0,24814053;0,75185947;-0,193548387;0,082758621;1;1;1,38;YES;0,38;;;
02/08/2013;Tursunov D,;Matosevic M,;0,719651807;0,280348193;0,290816327;-0,397759104;0;1;1,78;YES;0,78;;;
02/08/2013;Baghdatis M,;Isner J,;0,317843647;0,682156353;0,120111732;0,006756757;0;1;2,87;NO;-1;;;
02/08/2013;Baghdatis M,;Isner J,;0,317843647;0,682156353;0,120111732;0,006756757;1;1;1,41;YES;0,41;;;
03/08/2013;Haas T,;Dimitrov G,;0,549435938;0,450564062;0,157407407;-0,121621622;0;1;1,96;YES;0,96;;;
03/08/2013;Anderson K,;Del Potro J,M,;0,131677893;0,868322107;-0,446640316;0,135338346;1;1;1,26;YES;0,26;;;
03/08/2013;Isner J,;Tursunov D,;0,761170979;0,238829021;-0,007633588;0,016431925;1;1;3,75;NO;-1;;;
04/08/2013;Haas T,;Del Potro J,M,;0,268218282;0,731781718;0,26719057;-0,065693431;0;1;4,04;NO;-1;;;
04/08/2013;Del Potro J,M,;Isner J,;0,705484769;0,294515231;-0,056338028;0,15;1;1;3,67;NO;-1;;;
05/08/2013;Tomic B,;Mayer F,;0,567364697;0,432635303;-0,147727273;0,266666667;1;1;2,75;YES;1,75;;;
05/08/2013;Seppi A,;Rosol L,;0,580751636;0,419248364;-0,180232558;0,275757576;1;1;3,06;NO;-1;;;
05/08/2013;Zemlja G,;Dodig I,;0,304359337;0,695640663;0,073239437;-0,020833333;0;1;3,17;NO;-1;;;
05/08/2013;Andujar P,;Weintraub A,;0,575398463;0,424601537;0,259574468;-0,224576271;0;1;2,17;YES;1,17;;;
05/08/2013;Lopez F,;Gulbis E,;0,468900923;0,531099077;0,270547945;-0,186170213;0;1;2,56;NO;-1;;;
05/08/2013;Klizan M,;Bellucci T,;0,563060776;0,436939224;-0,02247191;0,025531915;1;1;2,21;NO;-1;;;
05/08/2013;Becker B,;Matosevic M,;0,461496148;0,538503852;0,095833333;-0,053763441;0;1;2,22;NO;-1;;;
05/08/2013;Paire B,;Kohlschreiber P,;0,416202999;0,583797001;0,186440678;-0,081871345;0;1;2,65;YES;1,65;;;
05/08/2013;Tipsarevic J,;Istomin D,;0,714353749;0,285646251;0,234972678;-0,357142857;0;1;1,74;NO;-1;;;
06/08/2013;Levine J,;Malisse X,;0,348388226;0,651611774;-0,181184669;0,15;1;1;1,65;NO;-1;;;
06/08/2013;Polansky P,;Nishikori K,;0,064741226;0,935258774;-0,563106796;0,093220339;1;1;1,13;YES;0,13;;;
06/08/2013;Bogomolov A,;Llodra M,;0,388397564;0,611602436;-0,050583658;0,052023121;1;1;1,65;NO;-1;;;
06/08/2013;Nieminen J,;Peliwo F,;0,804975444;0,195024556;0,008;0,085561497;0;1;1,19;NO;-1;;;
06/08/2013;Nieminen J,;Peliwo F,;0,804975444;0,195024556;0,008;0,085561497;1;1;4,54;YES;3,54;;;
06/08/2013;Janowicz J,;Benneteau J,;0,446378128;0,553621872;-0,254464286;0,375862069;1;1;2,43;NO;-1;;;
06/08/2013;Almagro N,;Stepanek R,;0,504320665;0,495679335;-0,151515152;0,204724409;1;1;2,34;YES;1,34;;;
06/08/2013;Dancevic F,;Lu Y,H,;0,366447787;0,633552213;-0,113553114;0,070588235;1;1;1,62;NO;-1;;;
06/08/2013;Baghdatis M,;Fognini F,;0,494724397;0,505275603;-0,153465347;0,168067227;1;1;2,21;YES;1,21;;;
06/08/2013;Youzhny M,;Melzer J,;0,500163963;0,499836037;-0,375;0,591836735;1;1;4,05;NO;-1;;;
06/08/2013;Isner J,;Pospisil V,;0,822381109;0,177618891;0,217948718;-0,493783304;0;1;1,48;NO;-1;;;
06/08/2013;Dolgopolov O,;Anderson K,;0,373621503;0,626378497;0,245070423;-0,1125;0;1;3,18;YES;2,18;;;
06/08/2013;Dimitrov G,;Granollers M,;0,733477724;0,266522276;-0,073529412;0,210526316;1;1;4,11;YES;3,11;;;
06/08/2013;Davydenko N,;Simon G,;0,54425121;0,45574879;0,26984127;-0,237442922;0;1;2,35;YES;1,35;;;
06/08/2013;Chardy J,;Raonic M,;0,188509999;0,811490001;-0,188679245;0,095588235;1;1;1,27;YES;0,27;;;
07/08/2013;Haas T,;Goffin D,;0,615250504;0,384749496;-0,18404908;0,48;1;1;3,84;NO;-1;;;
06/08/2013;Seppi A,;Nishikori K,;0,191091872;0,808908128;-0,464627151;0,194805195;1;1;1,47;YES;0,47;;;
07/08/2013;Djokovic N,;Mayer F,;0,923824724;0,076175276;-0,018518519;0,204242424;1;1;12,34;NO;-1;;;
07/08/2013;Klizan M,;Gasquet R,;0,209885609;0,790114391;-0,096638655;0,015503876;1;1;1,24;YES;0,24;;;
07/08/2013;Murray A,;Granollers M,;0,926284139;0,073715861;0,027027027;-0,189388357;0;1;1,06;YES;0,06;;;
07/08/2013;Stepanek R,;Pospisil V,;0,628845203;0,371154797;-0,025157233;0,072413793;1;1;2,68;YES;1,68;;;
07/08/2013;Gulbis E,;Fognini F,;0,467452886;0,532547114;-0,242990654;0,316363636;1;1;2,41;NO;-1;;;
07/08/2013;Wawrinka S,;Paire B,;0,850470148;0,149529852;0,213333333;-0,535127055;0;1;1,43;NO;-1;;;
07/08/2013;Berdych T,;Dolgopolov O,;0,783665129;0,216334871;0,015384615;-0,114718615;0;1;1,26;YES;0,26;;;
07/08/2013;Peliwo F,;Istomin D,;0,160010599;0,839989401;0,133148405;-0,042016807;0;1;5,82;NO;-1;;;
07/08/2013;Nadal R,;Levine J,;0,957924734;0,042075266;0,028037383;-0,453092133;0;1;1,04;YES;0,04;;;
07/08/2013;Haas T,;Matosevic M,;0,774915547;0,225084453;0,030075188;-0,058558559;0;1;1,26;NO;-1;;;
07/08/2013;Janowicz J,;Dancevic F,;0,839835035;0,160164965;0,15;-0,399038462;0;1;1,33;YES;0,33;;;
07/08/2013;Andujar P,;Davydenko N,;0,131665561;0,868334439;-0,428947368;0,154411765;1;1;1,27;YES;0,27;;;
07/08/2013;Raonic M,;Youzhny M,;0,692229057;0,307770943;0,221621622;-0,276923077;0;1;1,7;YES;0,7;;;
08/08/2013;Ferrer D,;Bogomolov A,;0,842784675;0,157215325;-0,075630252;0,330526316;1;1;8,27;YES;7,27;;;
08/08/2013;Del Potro J,M,;Dodig I,;0,882192565;0,117807435;0,034188034;-0,287396938;0;1;1,13;YES;0,13;;;
08/08/2013;Paire B,;Matosevic M,;0,531072646;0,468927354;-0,10106383;0,148;1;1;2,35;YES;1,35;;;
08/08/2013;Nadal R,;Janowicz J,;0,905396886;0,094603114;0,083333333;-0,417218543;0;1;1,15;YES;0,15;;;
08/08/2013;Murray A,;Gulbis E,;0,886582397;0,113417603;0,096;-0,363945578;0;1;1,2;NO;-1;;;
08/08/2013;Pospisil V,;Berdych T,;0,186517519;0,813482481;0,12987013;-0,024390244;0;1;5,13;YES;4,13;;;
08/08/2013;Bogomolov A,;Davydenko N,;0,22824307;0,77175693;-0,381278539;0,161290323;1;1;1,5;YES;0,5;;;
08/08/2013;Raonic M,;Del Potro J,M,;0,301591761;0,698408239;-0,201807229;0,143712575;1;1;1,57;NO;-1;;;
09/08/2013;Nishikori K,;Gasquet R,;0,555573998;0,444426002;0,379310345;-0,271111111;0;1;2,46;NO;-1;;;
09/08/2013;Djokovic N,;Istomin D,;0,946865856;0,053134144;-0,018867925;0,1835141;1;1;14,13;NO;-1;;;
09/08/2013;Davydenko N,;Pospisil V,;0,734071587;0,265928413;0,284210526;-0,401595745;0;1;1,75;NO;-1;;;
09/08/2013;Raonic M,;Gulbis E,;0,765123553;0,234876447;0,303191489;-0,450704225;0;1;1,7;YES;0,7;;;
09/08/2013;Gasquet R,;Djokovic N,;0,112735798;0,887264202;-0,154453213;0,00877193;1;1;1,12;YES;0,12;;;
10/08/2013;Nadal R,;Matosevic M,;0,940564078;0,059435922;0,027522936;-0,325208086;0;1;1,07;YES;0,07;;;
10/08/2013;Pospisil V,;Raonic M,;0,140960654;0,859039346;-0,485190409;0,210884354;1;1;1,35;YES;0,35;;;
